ID,Lattitude,Longtitude,Add+Sub,location
31600,-38.0743643,145.1245786,"2/32 Valetta St, Carrum","32 Valetta Street, Carrum, Bonbeach, Melbourne, City of Kingston, Victoria, 3197, Australia"
31621,-37.9395922,145.1327236,"1/43 Rosebank Av, Clayton South","Rosebank Avenue, Clayton South, Melbourne, City of Kingston, Victoria, 3169, Australia"
31623,-37.7941304,144.9980516,"9/2 Groom St, Clifton Hill","Groom Street, Clifton Hill, Melbourne, City of Yarra, Victoria, 3068, Australia"
31625,-37.7943746,145.0002997,"4/165 Noone St, Clifton Hill","Noone Street, Clifton Hill, Melbourne, City of Yarra, Victoria, 3068, Australia"
31627,-37.7463517,144.9647822,"3/23 Baxter St, Coburg","Baxter Street, Coburg, Melbourne, City of Moreland, Victoria, 3058, Australia"
31630,-37.7542466,144.9539729,"7/345 Moreland Rd, Coburg","Moreland Road, Brunswick, Coburg, Melbourne, City of Moreland, Victoria, 3058, Australia"
31632,,,"6/7 Wardens Wk, Coburg",
31635,-37.8048947,144.9912345,"802/55 Islington St, Collingwood","Islington Street, Collingwood, Melbourne, City of Yarra, Victoria, 3066, Australia"
31639,-37.5712179,144.9278224,"4 Cropton Ri, Craigieburn","Cropton Rise, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia"
31645,-37.5790975,144.913831,"5 Riverway Vw, Craigieburn","Riverway View, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia"
31651,-37.8095628,145.2733182,"2/7 Morris Rd, Croydon","Morris Road, Croydon, Croydon South, Melbourne, City of Maroondah, Victoria, 3136, Australia"
31653,-37.8028171,145.2758467,"46a Vernon St, Croydon","Vernon Street, Croydon, Melbourne, City of Maroondah, Victoria, 3136, Australia"
31654,,,"10 Federation Gln, Croydon Hills",
31663,-37.8141681,145.0599863,"2/11 Peverill St, Deepdene","Peverill Street, Deepdene, Melbourne, City of Boroondara, Victoria, 3103, Australia"
31675,-37.760657,145.1798846,"1 Dilkara Ct, Doncaster East","Dilkara Court, Deep Creek, Doncaster East, Melbourne, City of Manningham, Victoria, 3111, Australia"
31677,-37.7899937,145.1453885,"3/4 Koala Ct, Doncaster East","Koala Court, Doncaster East, Melbourne, City of Manningham, Victoria, 3108, Australia"
31680,-37.7747545,145.1812186,"2/7 Allara Ct, Donvale","Allara Court, Donvale, Doncaster East, Melbourne, City of Manningham, Victoria, 3111, Australia"
31681,,,"18 Pine Rdg, Donvale",
31687,-37.7638323,145.0540767,"2/11 Silverdale Rd, Eaglemont","Silverdale Road, Eaglemont Retail Precinct, Eaglemont, Ivanhoe, Melbourne, City of Banyule, Victoria, 3079, Australia"
31691,-38.0396476,145.1196662,"3/77 Northcliffe Rd, Edithvale","3/77, Northcliffe Road, Edithvale, Melbourne, City of Kingston, Victoria, 3196, Australia"
31692,-38.0385599,145.1090358,"2/237 Station St, Edithvale","Station Street, Edithvale, Melbourne, City of Kingston, Victoria, 3196, Australia"
31696,-37.8918377,145.0073623,"410/28 Riddell Pde, Elsternwick","Riddell Parade, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia"
31698,-37.8794351,145.0038761,"3/31 St Georges Rd, Elsternwick","St Georges Road, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia"
31699,-37.8871933,145.0099748,"14/20 Victoria St, Elsternwick","Victoria Street, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia"
31702,-37.7096616,145.1559795,"7/28 Livingstone Rd, Eltham","Livingstone Road, Woodridge, Eltham, Melbourne, Shire of Nillumbik, Victoria, 3095, Australia"
31703,-37.7123948,145.1492339,"3/33 Luck St, Eltham","Luck Street, Eltham, Melbourne, Shire of Nillumbik, Victoria, 3095, Australia"
31707,-37.8742005,144.9812275,"7/95 Addison St, Elwood","Addison Street, Elwood, Melbourne, City of Port Phillip, Victoria, 3184, Australia"
31711,-37.870384,144.9851724,"9/130 Tennyson St, Elwood","Tennyson Street, St Kilda, Elwood, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31712,-37.870384,144.9851724,"3/210 Tennyson St, Elwood","Tennyson Street, St Kilda, Elwood, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31719,-37.6507845,145.0463675,"2/12 Grimwade Ct, Epping","Grimwade Court, Epping, Mill Park, Melbourne, City of Whittlesea, Victoria, 3082, Australia"
31723,-37.7506529,144.9048782,"4/19 Ballater St, Essendon","Ballater Street, Essendon, Essendon North, Melbourne, City of Moonee Valley, Victoria, 3041, Australia"
31727,-37.754072,144.9129823,"4/37 Miller St, Essendon","Miller Street, Essendon, Aberfeldie, Melbourne, City of Moonee Valley, Victoria, 3040, Australia"
31730,-37.7528409,144.9179216,"12/82 Raleigh St, Essendon","Raleigh Street, Essendon, Strathmore, Melbourne, City of Moonee Valley, Victoria, 3041, Australia"
31731,-37.7478296,144.9139677,"7/6 Sturt St, Essendon","Sturt Street, Essendon, Essendon North, Melbourne, City of Moonee Valley, Victoria, 3041, Australia"
31734,-37.7841187,145.0092966,"25/262 Heidelberg Rd, Fairfield","Heidelberg Road, Fairfield, Melbourne, City of Yarra, Victoria, 3078, Australia"
31740,,,"502/176 Argyle St, Fitzroy",
31751,-37.782893,144.9328477,"10/37 Bignell St, Flemington","Bignell Street, Newmarket, Flemington, Travancore, Melbourne, City of Moonee Valley, Victoria, 3031, Australia"
31753,-37.7893897,144.8928502,"1/4 Eldridge St, Footscray","Eldridge Street, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia"
31756,-37.7966268,144.9034032,"6/38 Lynch St, Footscray","Lynch Street, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia"
31762,,,"2/4 Francis Cr, Gisborne",
31765,-37.8941149,145.041133,"2/33 MacGowan Av, Glen Huntly","Macgowan Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
31767,-37.8509716,145.0461654,"2/66 Edgar St N, Glen Iris","Edgar Street North, Glen Iris, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia"
31773,-37.8806654,145.1669904,"2/11 Evelyn St, Glen Waverley","Evelyn Street, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia"
31776,-37.8723397,145.1525509,"5/673 High Street Rd, Glen Waverley","5/673, High Street Road, Syndal, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia"
31779,-37.8742816,145.1596335,"2/4 Myers Av, Glen Waverley","2/4, Myers Avenue, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia"
31786,-37.7048906,145.0925245,"5/20 Hobson St, Greensborough","Hobson Street, Greensborough, Watsonia North, Melbourne, City of Banyule, Victoria, 3087, Australia"
31788,-37.7091785,145.0994938,"3/71 Nell St, Greensborough","Nell Street, Greensborough, Yallambie, Melbourne, City of Banyule, Victoria, 3085, Australia"
31806,-37.8129002,145.0169675,"7/30 Elm St, Hawthorn","Elm Street, Hawthorn, Kew, Melbourne, City of Boroondara, Victoria, 3122, Australia"
31815,-37.837621,145.0393521,"4/11 Reserve Rd, Hawthorn","Reserve Road, Hawthorn, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3122, Australia"
31819,-37.8199094,145.0460426,"7/29 Rathmines Rd, Hawthorn East","Rathmines Road, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3123, Australia"
31826,-37.7481836,145.0694947,"4/9 Clyde Ct, Heidelberg","Clyde Court, Heidelberg, Melbourne, City of Banyule, Victoria, 3084, Australia"
31828,-37.9521363,145.0345895,"10 Ceramics La, Highett","Ceramics Lane, Highett, Melbourne, City of Bayside, Victoria, 3190, Australia"
31831,-37.7027427,144.7454332,"1/71 Allenby Rd, Hillside","Allenby Road, Hillside, Melbourne, City of Melton, Victoria, 3037, Australia"
31842,-37.7625401,145.0400425,"73 Bond St, Ivanhoe","Bond Street, Ivanhoe, Melbourne, City of Banyule, Victoria, 3079, Australia"
31846,-37.7544965,145.0527448,"1/28 Myrtle St, Ivanhoe","Myrtle Street, Ivanhoe, Heidelberg Heights, Melbourne, City of Banyule, Victoria, 3081, Australia"
31847,-37.758574,145.0469642,"2/64 St Elmo Rd, Ivanhoe","St Elmo Road, Ivanhoe, Melbourne, City of Banyule, Victoria, 3079, Australia"
31850,-37.7709087,145.0581005,"2/33 Carmichael St, Ivanhoe East","Carmichael Street, Ivanhoe East, Melbourne, City of Banyule, Victoria, 3079, Australia"
31858,-37.7449703,144.8688674,"3/20 Neville St, Keilor East","Neville Street, Valley Lake, Keilor East, Avondale Heights, Melbourne, City of Moonee Valley, Victoria, 3033, Australia"
31862,,,"302/108 Altona St, Kensington",
31868,-37.8041888,145.0384415,"13/62 Mary St, Kew","Mary Street, Kew, Melbourne, City of Boroondara, Victoria, 3101, Australia"
31869,-37.8077627,145.0388028,"3/32 Ridgeway Av, Kew","Ridgeway Avenue, Kew, Melbourne, City of Boroondara, Victoria, 3101, Australia"
31874,-37.8142119,144.8744583,"5/20 Bishop St, Kingsville","Bishop Street, Yarraville, Kingsville, Melbourne, City of Maribyrnong, Victoria, 3013, Australia"
31883,-37.7204223,145.0791214,"7/15 Cooley Av, MacLeod","Cooley Avenue, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
31884,-37.7204223,145.0791214,"18 Cooley Av, MacLeod","Cooley Avenue, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
31885,-37.7178045,145.070007,"28 Dunvegan Cr, MacLeod","Dunvegan Crescent, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
31887,-37.7255732,145.0707272,"25 May St, MacLeod","May Street, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
31888,-37.7187496,145.0810845,"69 Torbay St, MacLeod","Torbay Street, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
31889,-37.7187496,145.0810845,"2/88 Torbay St, MacLeod","Torbay Street, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
31890,-37.7876513,144.8753941,"4/28 Thomson St, Maidstone","Thomson Street, Maidstone, Melbourne, City of Maribyrnong, Victoria, 3019, Australia"
31892,-37.853044,145.0375065,"204/36 Bonview Rd, Malvern","Bonview Road, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia"
31895,-37.8517119,145.0388262,"15/5 Warner St, Malvern","Warner Street, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia"
31904,-37.867871,145.0536823,"1/9 Tollington Av, Malvern East","Tollington Avenue, Malvern East, Melbourne, City of Stonnington, Victoria, 3146, Australia"
31913,-37.8132269,144.9514562,"98/33 La Trobe St, Melbourne","La Trobe Street, Docklands, South Wharf, Melbourne, City of Melbourne, Victoria, 3000, Australia"
31914,,,"201/118 Russell St, Melbourne",
31928,-37.6600073,145.049302,"2/62 Golf Links Dr, Mill Park","Golf Links Drive, Mill Park, Melbourne, City of Whittlesea, Victoria, 3082, Australia"
31932,,,"5 Olsen Wk, Mill Park",
31936,-37.8204344,145.1119236,"4/3 Rowland St, Mont Albert","Rowland Street, Mont Albert, Melbourne, City of Whitehorse, Victoria, 3127, Australia"
31937,,,"203/766 Whitehorse Rd, Mont Albert",
31938,,,"1/14 Wilson St, Mont Albert",
31939,-37.7160128,145.1160126,"1/12 Davey Rd, Montmorency","1/12, Davey Road, Montmorency, Briar Hill, Melbourne, City of Banyule, Victoria, 3094, Australia"
31940,-37.7165964,145.1332232,"2/193 Rattray Rd, Montmorency","2/193, Rattray Road, Montmorency, Melbourne, City of Banyule, Victoria, 3094, Australia"
31941,-37.7284747,145.1340571,"1/70 Sackville St, Montmorency","Sackville Street, Montmorency, Melbourne, City of Banyule, Victoria, 3094, Australia"
31947,-37.9362989,145.0464346,"1/36 Clay St, Moorabbin","Clay Street, Moorabbin, Melbourne, City of Kingston, Victoria, 3189, Australia"
31950,-38.0023945,145.0877004,"4/66 Barkly St, Mordialloc","Barkly Street, Mordialloc, Parkdale, Melbourne, City of Kingston, Victoria, 3195, Australia"
31953,-37.8829732,145.12767,"1/9 Charlton St, Mount Waverley","Charlton Street, Mount Waverley, Melbourne, City of Monash, Victoria, 3149, Australia"
31956,-37.8614794,145.1160275,"2/2 Lynden Gr, Mount Waverley","Lynden Grove, Ashwood, Melbourne, City of Monash, Victoria, 3125, Australia"
31964,-37.8907652,145.067589,"3/19 Dunoon St, Murrumbeena","Dunoon Street, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
31966,-37.890453,145.0670829,"2/33 Railway Pde, Murrumbeena","Railway Parade, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
31973,-37.7367797,144.8895213,"2/66 Hotham Rd, Niddrie","Hotham Road, Niddrie, Melbourne, City of Moonee Valley, Victoria, 3042, Australia"
31976,-37.9616158,145.1806417,"5/31 Dunblane Rd, Noble Park","Dunblane Road, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia"
31977,-37.974393,145.1905222,"1/42 Liege Av, Noble Park","Liege Avenue, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia"
31979,-37.8022657,144.9511988,"319/68 Leveson St, North Melbourne","Leveson Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3051, Australia"
31980,-37.80543622,144.9563095,"112/150 Peel St, North Melbourne","112, Peel Street, Melbourne Innovation District, North Melbourne, Carlton, Melbourne, City of Melbourne, Victoria, 3051, Australia"
31981,-37.765512,144.9882861,"101/4 Beavers Rd, Northcote","Beavers Road, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia"
31988,-37.768471,144.9999163,"506/17 Robbs Pde, Northcote","Robbs Parade, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia"
31989,-37.7806629,144.9934288,"3/20 Westgarth St, Northcote","Westgarth Street, Westgarth, Northcote, Melbourne, City of Darebin, Victoria, 3070, Australia"
31990,-37.8094872,145.1774771,"1/134 Junction Rd, Nunawading","Junction Road, Nunawading, Melbourne, City of Whitehorse, Victoria, 3131, Australia"
31991,-37.8246492,145.1783977,"3/31 Mount Pleasant Rd, Nunawading","Mount Pleasant Road, Nunawading, Melbourne, City of Whitehorse, Victoria, 3131, Australia"
31997,-37.8992782,145.0449295,"6/249 Grange Rd, Ormond","Grange Road, Ormond, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
31999,-37.9031411,145.0413184,"11/34 Lillimur Rd, Ormond","Lillimur Road, Ormond, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
32000,,,"9/498 North Rd, Ormond",
32006,-37.7782198,144.9597847,"20/238 The Avenue, Parkville","The Avenue, Parkville, Princes Hill, Melbourne, City of Melbourne, Victoria, 3054, Australia"
32008,-37.7270158,144.9224126,"3/6 Marks St, Pascoe Vale","Marks Street, Pascoe Vale, Oak Park, Melbourne, City of Moreland, Victoria, 3046, Australia"
32009,-37.7228863,144.9245355,"2/10 Oak St, Pascoe Vale","Oak Street, Pascoe Vale, Oak Park, Melbourne, City of Moreland, Victoria, 3046, Australia"
32013,,,"3 Galveston Av, Plumpton",
32014,,,"26 Goulding Dr, Plumpton",
32022,-37.8422617,144.9363672,"704/65 Beach St, Port Melbourne","Beach Street, Beacon Cove, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia"
32024,-37.8437919,144.9433,"5/33 Johnston St, Port Melbourne","Johnston Street, Port Melbourne, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
32025,-37.8437919,144.9433,"8/50 Johnston St, Port Melbourne","Johnston Street, Port Melbourne, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
32028,-37.840266,144.9363087,"406/2 Rouse St, Port Melbourne","Rouse Street, Beacon Cove, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia"
32034,-37.8576881,145.0072645,"5/25 Irving Av, Prahran","Irving Avenue, Prahran, Melbourne, City of Stonnington, Victoria, 3181, Australia"
32035,-37.8557933,144.9991875,"4/7 Lewisham Rd, Prahran","Lewisham Road, Prahran, Melbourne, City of Stonnington, Victoria, 3181, Australia"
32039,-37.7513308,145.0135893,"3/31 Bailey Av, Preston","Bailey Avenue, Preston, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
32042,-37.7421272,144.9986444,"3/94 Bruce St, Preston","Bruce Street, Preston, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
32046,-37.7280871,144.9855005,"2/8 Furzer St, Preston","Furzer Street, Preston, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
32054,-37.717571,145.0021582,"5/24 Ashley St, Reservoir","Ashley Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
32057,-37.7291605,145.0363387,"3/59 Clingin St, Reservoir","Clingin Street, Reservoir, Kingsbury, Melbourne, City of Darebin, Victoria, 3083, Australia"
32058,-37.70471617,145.0204673,"3/50 Darebin Bvd, Reservoir","3, Darebin Boulevard, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
32062,-37.7058944,145.0053359,"2/18 Hobbs Cr, Reservoir","Hobbs Crescent, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
32063,-37.722826,145.0209678,"1/75 North Rd, Reservoir","North Road, Reservoir, Kingsbury, Melbourne, City of Darebin, Victoria, 3083, Australia"
32065,-37.7736691,144.9719509,"2/25 Oconnor St, Reservoir","2, O'Connor Street, East Brunswick Village, Brunswick East, Melbourne, City of Moreland, Victoria, 3057, Australia"
32067,-37.701743,145.0165925,"2/59 Pickett St, Reservoir","2, Pickett Street, Keon Park, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
32070,-37.7076211,145.032369,"1/81 St Vigeons Rd, Reservoir","1, Saint Vigeons Road, Reservoir, Kingsbury, Melbourne, City of Darebin, Victoria, 3073, Australia"
32072,-37.7212631,145.0113094,"2/91 Thackeray Rd, Reservoir","Thackeray Road, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
32074,-37.8171404,144.9971075,"506/32 Bosisto St, Richmond","Bosisto Street, Richmond, Abbotsford, Melbourne, City of Yarra, Victoria, 3121, Australia"
32076,-37.8179542,145.0040402,"104/18 Coppin St, Richmond","Coppin Street, Richmond, Abbotsford, Melbourne, City of Yarra, Victoria, 3121, Australia"
32079,-37.8245497,144.9888962,"11/203 Punt Rd, Richmond","Punt Road, Richmond, Abbotsford, Melbourne, City of Yarra, Victoria, 3121, Australia"
32080,-37.8153943,145.0134574,"35/69 River St, Richmond","River Street, Richmond, Burnley, Melbourne, City of Yarra, Victoria, 3121, Australia"
32081,-37.8218698,145.0103197,"1/5 Stillman St, Richmond","Stillman Street, Richmond, Burnley, Melbourne, City of Yarra, Victoria, 3121, Australia"
32082,-37.8098519,144.9915751,"9/408 Victoria St, Richmond","Victoria Street, Richmond, Collingwood, Melbourne, City of Yarra, Victoria, 3121, Australia"
32084,-37.8029528,145.234996,"5 Lade Ct, Ringwood","Lade Court, Ringwood, Ringwood North, Melbourne, City of Maroondah, Victoria, 3134, Australia"
